index,product_id,category,sub_category,cost_price,list_price
7399,FUR-FU-10003039,Furniture,Furnishings,40,40
7400,OFF-PA-10002615,Office Supplies,Paper,30,30
7402,FUR-BO-10004015,Furniture,Bookcases,430,510
7403,FUR-FU-10001979,Furniture,Furnishings,100,120
7405,FUR-CH-10004495,Furniture,Chairs,680,720
7407,FUR-FU-10003247,Furniture,Furnishings,140,170
7408,FUR-TA-10004442,Furniture,Tables,150,170
7409,TEC-AC-10001314,Technology,Accessories,90,100
7410,TEC-PH-10001619,Technology,Phones,140,160
7412,FUR-FU-10000820,Furniture,Furnishings,10,10
7413,FUR-CH-10004287,Furniture,Chairs,320,390
7414,TEC-AC-10000474,Technology,Accessories,330,380
7415,TEC-PH-10001494,Technology,Phones,450,540
7416,OFF-PA-10004996,Office Supplies,Paper,40,40
7417,OFF-BI-10004318,Office Supplies,Binders,50,50
7418,OFF-ST-10002574,Office Supplies,Storage,520,550
7420,OFF-ST-10003641,Office Supplies,Storage,110,130
7421,TEC-MA-10001148,Technology,Machines,420,450
7422,OFF-AP-10000026,Office Supplies,Appliances,190,200
7423,FUR-FU-10003878,Furniture,Furnishings,40,40
7424,FUR-CH-10001146,Furniture,Chairs,70,90
7425,FUR-FU-10003919,Furniture,Furnishings,30,30
7429,OFF-PA-10003063,Office Supplies,Paper,20,20
7431,OFF-FA-10004838,Office Supplies,Fasteners,0,0
7434,OFF-BI-10003314,Office Supplies,Binders,20,20
7437,FUR-FU-10003832,Furniture,Furnishings,50,50
7439,FUR-TA-10004607,Furniture,Tables,190,240
7442,OFF-ST-10000036,Office Supplies,Storage,220,240
7444,OFF-PA-10001033,Office Supplies,Paper,60,70
7445,FUR-FU-10004597,Furniture,Furnishings,20,20
7447,FUR-FU-10004090,Furniture,Furnishings,70,90
7449,FUR-CH-10003774,Furniture,Chairs,260,320
7450,OFF-BI-10002412,Office Supplies,Binders,10,10
7451,TEC-PH-10002415,Technology,Phones,1350,1420
7454,OFF-ST-10001780,Office Supplies,Storage,850,1040
7455,TEC-PH-10002033,Technology,Phones,520,570
7457,FUR-FU-10001468,Furniture,Furnishings,1020,1200
7458,FUR-BO-10001519,Furniture,Bookcases,470,520
7459,TEC-CO-10001943,Technology,Copiers,530,640
7460,OFF-PA-10003127,Office Supplies,Paper,40,50
7461,TEC-AC-10002076,Technology,Accessories,460,540
7463,OFF-PA-10004610,Office Supplies,Paper,20,30
7464,OFF-ST-10001272,Office Supplies,Storage,240,260
7465,OFF-AP-10001366,Office Supplies,Appliances,80,90
7466,FUR-FU-10001424,Furniture,Furnishings,30,30
7471,TEC-CO-10000971,Technology,Copiers,1410,1500
7472,OFF-AR-10000034,Office Supplies,Art,10,10
7473,FUR-CH-10004063,Furniture,Chairs,2290,2570
7474,OFF-BI-10004632,Office Supplies,Binders,570,610
7476,TEC-PH-10004977,Technology,Phones,330,390
7477,TEC-PH-10004539,Technology,Phones,630,760
7478,OFF-FA-10001883,Office Supplies,Fasteners,30,30
7479,OFF-PA-10000955,Office Supplies,Paper,10,10
7480,OFF-EN-10002500,Office Supplies,Envelopes,10,10
7482,FUR-CH-10003774,Furniture,Chairs,360,450
7483,OFF-AR-10004707,Office Supplies,Art,0,0
7484,OFF-BI-10004040,Office Supplies,Binders,20,30
7485,OFF-PA-10001184,Office Supplies,Paper,20,30
7486,TEC-AC-10004145,Technology,Accessories,2120,2250
7487,FUR-TA-10003473,Furniture,Tables,1000,1050
7489,FUR-FU-10003799,Furniture,Furnishings,90,110
7490,TEC-PH-10002583,Technology,Phones,110,120
7492,FUR-TA-10002855,Furniture,Tables,460,510
7495,FUR-FU-10003601,Furniture,Furnishings,230,280
7497,OFF-AR-10004042,Office Supplies,Art,60,70
7499,TEC-AC-10000991,Technology,Accessories,120,140
7500,TEC-PH-10004977,Technology,Phones,410,470
7502,TEC-PH-10002447,Technology,Phones,140,160
7503,OFF-EN-10003134,Office Supplies,Envelopes,20,20
7505,TEC-PH-10001615,Technology,Phones,40,50
7506,OFF-ST-10003208,Office Supplies,Storage,300,360
7507,OFF-PA-10000605,Office Supplies,Paper,10,10
7508,TEC-PH-10000560,Technology,Phones,1720,1890
7509,OFF-ST-10003455,Office Supplies,Storage,50,60
7510,FUR-FU-10002937,Furniture,Furnishings,350,400
7511,OFF-ST-10001837,Office Supplies,Storage,190,240
7513,OFF-BI-10004236,Office Supplies,Binders,30,30
7514,OFF-AP-10000159,Office Supplies,Appliances,180,210
7516,TEC-AC-10001013,Technology,Accessories,120,150
7517,OFF-ST-10004963,Office Supplies,Storage,20,20
7519,TEC-CO-10001046,Technology,Copiers,1160,1400
7522,FUR-CH-10004477,Furniture,Chairs,70,90
7524,FUR-CH-10003973,Furniture,Chairs,1420,1490
7525,OFF-EN-10001028,Office Supplies,Envelopes,60,70
7527,OFF-PA-10002245,Office Supplies,Paper,30,40
7529,OFF-BI-10003925,Office Supplies,Binders,790,930
7530,FUR-FU-10002298,Furniture,Furnishings,240,270
7531,FUR-CH-10004853,Furniture,Chairs,460,480
7533,FUR-BO-10004709,Furniture,Bookcases,210,230
7534,OFF-SU-10004231,Office Supplies,Supplies,30,30
7536,OFF-PA-10001736,Office Supplies,Paper,60,70
7537,OFF-ST-10003306,Office Supplies,Storage,100,110
7539,FUR-BO-10003546,Furniture,Bookcases,210,240
7540,TEC-PH-10000213,Technology,Phones,40,50
7541,FUR-FU-10001488,Furniture,Furnishings,470,510
7542,TEC-PH-10004833,Technology,Phones,60,60
7543,FUR-CH-10002335,Furniture,Chairs,780,910
7544,TEC-PH-10001128,Technology,Phones,600,720
7545,TEC-PH-10004667,Technology,Phones,650,760
7548,FUR-FU-10004671,Furniture,Furnishings,20,20
7549,OFF-EN-10002592,Office Supplies,Envelopes,20,30
7550,TEC-PH-10004447,Technology,Phones,730,830
7552,OFF-PA-10000223,Office Supplies,Paper,30,30
7553,FUR-BO-10004467,Furniture,Bookcases,290,350
7554,OFF-AR-10000716,Office Supplies,Art,20,20
7555,OFF-PA-10003641,Office Supplies,Paper,150,160
7556,OFF-BI-10004519,Office Supplies,Binders,470,500
7557,OFF-AP-10002518,Office Supplies,Appliances,470,530
7558,OFF-PA-10000806,Office Supplies,Paper,150,170
7559,FUR-FU-10003142,Furniture,Furnishings,20,30
7560,FUR-CH-10000454,Furniture,Chairs,160,170
7561,FUR-BO-10003894,Furniture,Bookcases,190,200
7562,TEC-AC-10001714,Technology,Accessories,60,60
7563,FUR-CH-10001190,Furniture,Chairs,410,440
7564,FUR-BO-10000468,Furniture,Bookcases,50,50
7565,TEC-AC-10001998,Technology,Accessories,50,50
7566,OFF-PA-10001534,Office Supplies,Paper,20,20
7567,OFF-AR-10003045,Office Supplies,Art,20,30
7568,OFF-PA-10001363,Office Supplies,Paper,50,50
7571,FUR-TA-10004607,Furniture,Tables,540,590
7572,OFF-AR-10001022,Office Supplies,Art,0,0
7573,OFF-ST-10004186,Office Supplies,Storage,210,220
7574,TEC-AC-10000865,Technology,Accessories,220,240
7575,TEC-AC-10000023,Technology,Accessories,30,40
7576,TEC-PH-10001750,Technology,Phones,50,50
7577,FUR-CH-10004997,Furniture,Chairs,480,560
7578,OFF-AP-10000275,Office Supplies,Appliances,2100,2630
7579,OFF-AR-10004999,Office Supplies,Art,20,20
7580,OFF-ST-10003816,Office Supplies,Storage,380,420
7581,FUR-CH-10003968,Furniture,Chairs,100,130
7582,TEC-PH-10000730,Technology,Phones,3150,3500
7584,OFF-PA-10000675,Office Supplies,Paper,100,120
7586,OFF-BI-10001597,Office Supplies,Binders,110,120
7588,OFF-AR-10004602,Office Supplies,Art,120,130
7589,FUR-FU-10000260,Furniture,Furnishings,60,60
7590,FUR-CH-10001146,Furniture,Chairs,60,70
7591,OFF-AR-10000896,Office Supplies,Art,10,10
7592,FUR-CH-10000309,Furniture,Chairs,730,890
7593,OFF-BI-10001989,Office Supplies,Binders,120,150
7595,TEC-PH-10002103,Technology,Phones,200,230
7597,OFF-AR-10000411,Office Supplies,Art,30,40
7598,OFF-PA-10000246,Office Supplies,Paper,30,40
7599,TEC-MA-10004086,Technology,Machines,30,30
7600,OFF-PA-10003039,Office Supplies,Paper,140,150
7601,TEC-AC-10004633,Technology,Accessories,50,60
7605,OFF-ST-10001496,Office Supplies,Storage,1170,1300
7606,OFF-ST-10000585,Office Supplies,Storage,240,260
7607,OFF-PA-10001166,Office Supplies,Paper,30,30
7608,OFF-AR-10003651,Office Supplies,Art,20,20
7610,OFF-PA-10000791,Office Supplies,Paper,10,10
7614,OFF-BI-10000201,Office Supplies,Binders,10,10
7616,OFF-BI-10003656,Office Supplies,Binders,560,680
7617,FUR-TA-10001539,Furniture,Tables,150,190
7618,TEC-PH-10004100,Technology,Phones,60,70
7619,TEC-PH-10001580,Technology,Phones,460,540
7620,FUR-CH-10002335,Furniture,Chairs,690,730
7621,OFF-AR-10004707,Office Supplies,Art,10,10
7622,OFF-AP-10000576,Office Supplies,Appliances,40,40
7623,OFF-AP-10001394,Office Supplies,Appliances,730,850
7624,FUR-FU-10003724,Furniture,Furnishings,70,80
7625,OFF-AP-10002867,Office Supplies,Appliances,260,330
7626,TEC-AC-10002718,Technology,Accessories,20,20
7628,OFF-EN-10002230,Office Supplies,Envelopes,300,340
7629,TEC-PH-10001819,Technology,Phones,230,250
7630,FUR-CH-10002304,Furniture,Chairs,110,130
7631,FUR-CH-10002602,Furniture,Chairs,1050,1210
7634,FUR-CH-10004495,Furniture,Chairs,240,300
7635,FUR-CH-10001270,Furniture,Chairs,240,260
7637,OFF-EN-10003286,Office Supplies,Envelopes,50,60
7638,FUR-BO-10003660,Furniture,Bookcases,380,440
7639,OFF-PA-10002764,Office Supplies,Paper,60,70
7640,TEC-MA-10001695,Technology,Machines,620,700
7643,TEC-AC-10001553,Technology,Accessories,60,70
7644,FUR-CH-10003973,Furniture,Chairs,780,890
7645,TEC-MA-10002073,Technology,Machines,1160,1300
7647,FUR-CH-10000309,Furniture,Chairs,1230,1350
7648,FUR-TA-10004154,Furniture,Tables,1460,1550
7649,OFF-EN-10003286,Office Supplies,Envelopes,20,20
7650,TEC-AC-10001552,Technology,Accessories,100,120
7651,OFF-ST-10002790,Office Supplies,Storage,110,120
7652,OFF-AR-10003217,Office Supplies,Art,20,20
7654,OFF-PA-10003848,Office Supplies,Paper,30,30
7656,FUR-FU-10004091,Furniture,Furnishings,170,190
7657,OFF-BI-10001071,Office Supplies,Binders,70,80
7658,OFF-BI-10003676,Office Supplies,Binders,40,50
7659,FUR-FU-10004864,Furniture,Furnishings,70,80
7660,OFF-BI-10003708,Office Supplies,Binders,10,10
7661,OFF-AR-10002067,Office Supplies,Art,80,100
7663,FUR-FU-10000193,Furniture,Furnishings,120,130
7665,TEC-CO-10001449,Technology,Copiers,4320,5400
7666,OFF-ST-10000136,Office Supplies,Storage,100,120
7667,OFF-PA-10000743,Office Supplies,Paper,30,40
7668,OFF-PA-10001019,Office Supplies,Paper,60,60
7669,TEC-AC-10003095,Technology,Accessories,240,260
7670,FUR-BO-10002916,Furniture,Bookcases,150,170
7671,FUR-FU-10002506,Furniture,Furnishings,30,40
7672,OFF-PA-10003823,Office Supplies,Paper,130,150
7673,FUR-TA-10004619,Furniture,Tables,380,450
7674,OFF-AP-10001271,Office Supplies,Appliances,140,150
7675,TEC-AC-10002331,Technology,Accessories,20,20
7676,OFF-PA-10003228,Office Supplies,Paper,160,200
7678,TEC-AC-10002049,Technology,Accessories,1400,1690
7679,FUR-BO-10000362,Furniture,Bookcases,310,340
7680,FUR-CH-10004218,Furniture,Chairs,540,610
7681,OFF-AP-10003779,Office Supplies,Appliances,150,190
7682,OFF-BI-10003527,Office Supplies,Binders,3160,3810
7683,OFF-BI-10002897,Office Supplies,Binders,30,30
7684,TEC-PH-10002584,Technology,Phones,530,630
7685,FUR-TA-10001095,Furniture,Tables,1440,1570
7686,OFF-BI-10004002,Office Supplies,Binders,20,20
7687,TEC-AC-10004518,Technology,Accessories,130,160
7688,OFF-AP-10002191,Office Supplies,Appliances,140,180
7689,FUR-TA-10004575,Furniture,Tables,700,870
7691,OFF-LA-10003923,Office Supplies,Labels,80,90
7693,FUR-CH-10004754,Furniture,Chairs,150,170
7694,OFF-PA-10000357,Office Supplies,Paper,150,160
7696,TEC-CO-10002313,Technology,Copiers,1030,1200
7697,OFF-ST-10002790,Office Supplies,Storage,60,70
7699,OFF-FA-10001332,Office Supplies,Fasteners,20,20
7700,FUR-TA-10003473,Furniture,Tables,480,530
7702,TEC-PH-10002170,Technology,Phones,180,210
7703,FUR-TA-10004147,Furniture,Tables,420,450
7704,TEC-AC-10003911,Technology,Accessories,450,480
7706,OFF-AR-10001761,Office Supplies,Art,10,10
7707,TEC-AC-10001553,Technology,Accessories,30,40
7709,TEC-PH-10003095,Technology,Phones,80,90
7710,FUR-FU-10001876,Furniture,Furnishings,80,80
7713,OFF-AP-10001469,Office Supplies,Appliances,220,250
7715,OFF-PA-10004041,Office Supplies,Paper,30,30
7717,TEC-AC-10001114,Technology,Accessories,140,160
7720,OFF-BI-10004506,Office Supplies,Binders,10,10
7721,OFF-AP-10000027,Office Supplies,Appliances,30,40
7722,FUR-CH-10003981,Furniture,Chairs,170,180
7723,OFF-AP-10003849,Office Supplies,Appliances,260,290
7725,OFF-ST-10002574,Office Supplies,Storage,300,330
7726,OFF-AR-10001761,Office Supplies,Art,20,20
7728,TEC-AC-10002637,Technology,Accessories,370,430
7729,FUR-CH-10003774,Furniture,Chairs,280,290
7730,OFF-EN-10000927,Office Supplies,Envelopes,90,110
7731,OFF-PA-10000743,Office Supplies,Paper,10,10
7735,OFF-BI-10003684,Office Supplies,Binders,60,70
7737,TEC-PH-10003589,Technology,Phones,80,90
7739,TEC-AC-10000474,Technology,Accessories,80,90
7740,TEC-PH-10003095,Technology,Phones,40,40
7741,OFF-PA-10001639,Office Supplies,Paper,20,30
7743,TEC-PH-10004539,Technology,Phones,490,570
7745,TEC-AC-10004761,Technology,Accessories,30,30
7747,FUR-FU-10003464,Furniture,Furnishings,50,60
7748,OFF-ST-10003716,Office Supplies,Storage,400,450
7749,OFF-BI-10004002,Office Supplies,Binders,30,30
7750,TEC-PH-10002496,Technology,Phones,430,470
7751,OFF-BI-10004826,Office Supplies,Binders,30,30
7754,OFF-PA-10002558,Office Supplies,Paper,230,270
7755,TEC-AC-10003174,Technology,Accessories,360,430
7757,FUR-FU-10004845,Furniture,Furnishings,140,150
7759,OFF-PA-10003641,Office Supplies,Paper,30,40
7760,OFF-PA-10003729,Office Supplies,Paper,10,10
7761,OFF-AR-10003251,Office Supplies,Art,0,0
7762,OFF-EN-10003286,Office Supplies,Envelopes,60,70
7764,FUR-CH-10002331,Furniture,Chairs,1600,1780
7765,OFF-AR-10001953,Office Supplies,Art,180,220
7768,TEC-PH-10002885,Technology,Phones,830,1040
7769,OFF-AP-10002892,Office Supplies,Appliances,40,50
7770,OFF-BI-10000545,Office Supplies,Binders,400,460
7771,TEC-MA-10000418,Technology,Machines,3780,4500
7772,TEC-AC-10000926,Technology,Accessories,50,60
7774,OFF-AP-10001366,Office Supplies,Appliances,10,10
7775,OFF-FA-10003485,Office Supplies,Fasteners,10,10
7777,OFF-BI-10002353,Office Supplies,Binders,40,40
7778,OFF-AP-10001271,Office Supplies,Appliances,170,200
7779,TEC-PH-10004924,Technology,Phones,30,30
7782,FUR-TA-10002533,Furniture,Tables,740,880
7783,OFF-SU-10003505,Office Supplies,Supplies,160,190
7784,OFF-LA-10002762,Office Supplies,Labels,30,30
7785,OFF-BI-10000279,Office Supplies,Binders,0,0
7788,OFF-PA-10000791,Office Supplies,Paper,30,30
7789,OFF-BI-10001132,Office Supplies,Binders,0,0
7791,TEC-AC-10001383,Technology,Accessories,30,40
7793,OFF-PA-10002377,Office Supplies,Paper,80,100
7794,TEC-PH-10000526,Technology,Phones,280,310
7795,OFF-BI-10001078,Office Supplies,Binders,30,30
7796,OFF-EN-10004483,Office Supplies,Envelopes,50,50
7797,TEC-PH-10002624,Technology,Phones,390,470
7798,FUR-CH-10003396,Furniture,Chairs,180,210
7799,OFF-ST-10002756,Office Supplies,Storage,280,320
7800,FUR-FU-10002813,Furniture,Furnishings,40,40
7802,OFF-ST-10003716,Office Supplies,Storage,590,720
7803,OFF-ST-10002289,Office Supplies,Storage,30,30
7805,OFF-BI-10000042,Office Supplies,Binders,0,0
7806,OFF-BI-10004236,Office Supplies,Binders,20,30
7807,OFF-AR-10001955,Office Supplies,Art,40,50
7808,TEC-PH-10004080,Technology,Phones,90,110
7809,OFF-PA-10000791,Office Supplies,Paper,0,0
7811,FUR-TA-10002356,Furniture,Tables,500,550
7813,FUR-BO-10004834,Furniture,Bookcases,1220,1500
7814,TEC-PH-10000307,Technology,Phones,20,20
7815,OFF-AR-10002240,Office Supplies,Art,90,110
7816,OFF-PA-10001801,Office Supplies,Paper,30,40
7817,OFF-BI-10001120,Office Supplies,Binders,3770,4540
7819,OFF-ST-10000036,Office Supplies,Storage,540,590
7820,OFF-ST-10004950,Office Supplies,Storage,100,110
7821,OFF-AR-10003770,Office Supplies,Art,10,10
7822,TEC-AC-10002800,Technology,Accessories,140,150
7824,FUR-CH-10004218,Furniture,Chairs,80,90
7825,TEC-PH-10004042,Technology,Phones,410,510
7827,FUR-CH-10002017,Furniture,Chairs,50,60
7829,TEC-PH-10003174,Technology,Phones,280,310
7833,FUR-TA-10002530,Furniture,Tables,210,240
7834,TEC-PH-10001494,Technology,Phones,420,480
7835,FUR-CH-10004289,Furniture,Chairs,270,310
7839,FUR-TA-10003954,Furniture,Tables,1050,1180
7840,OFF-AP-10002892,Office Supplies,Appliances,50,50
7842,OFF-PA-10001569,Office Supplies,Paper,60,70
7843,FUR-TA-10001676,Furniture,Tables,110,120
7844,OFF-PA-10001125,Office Supplies,Paper,120,150
7845,TEC-PH-10002496,Technology,Phones,1590,1870
7846,FUR-FU-10004053,Furniture,Furnishings,20,20
7851,OFF-AP-10003287,Office Supplies,Appliances,20,20
7853,OFF-AP-10004540,Office Supplies,Appliances,270,320
7854,TEC-AC-10001266,Technology,Accessories,40,50
7856,TEC-PH-10003505,Technology,Phones,390,460
7857,OFF-AP-10001005,Office Supplies,Appliances,190,240
7858,OFF-PA-10001712,Office Supplies,Paper,30,40
7862,OFF-ST-10002743,Office Supplies,Storage,240,270
7863,OFF-PA-10001846,Office Supplies,Paper,20,20
7864,FUR-CH-10004287,Furniture,Chairs,370,440
7865,FUR-BO-10001608,Furniture,Bookcases,110,130
7871,FUR-CH-10004063,Furniture,Chairs,780,920
7873,OFF-PA-10001878,Office Supplies,Paper,80,100
7877,FUR-FU-10003806,Furniture,Furnishings,190,240
7878,FUR-TA-10003392,Furniture,Tables,300,340
7880,TEC-AC-10002006,Technology,Accessories,70,80
7881,TEC-AC-10002006,Technology,Accessories,90,100
7883,OFF-SU-10004782,Office Supplies,Supplies,50,50
7884,FUR-FU-10004351,Furniture,Furnishings,20,20
7888,OFF-AR-10003811,Office Supplies,Art,20,20
7889,TEC-AC-10001838,Technology,Accessories,350,400
7890,FUR-FU-10003553,Furniture,Furnishings,300,340
7891,OFF-PA-10003302,Office Supplies,Paper,90,110
7893,OFF-BI-10002852,Office Supplies,Binders,70,80
7895,OFF-PA-10001970,Office Supplies,Paper,380,450
7896,OFF-AP-10001563,Office Supplies,Appliances,230,270
7897,OFF-BI-10001359,Office Supplies,Binders,1370,1610
7900,FUR-FU-10003268,Furniture,Furnishings,30,30
7902,FUR-CH-10002073,Furniture,Chairs,350,420
7903,OFF-PA-10001357,Office Supplies,Paper,70,80
7904,OFF-EN-10001415,Office Supplies,Envelopes,0,0
7906,OFF-AP-10003849,Office Supplies,Appliances,680,720
7907,FUR-TA-10004147,Furniture,Tables,220,270
7908,OFF-AR-10001662,Office Supplies,Art,20,20
7909,OFF-ST-10001558,Office Supplies,Storage,50,50
7911,FUR-FU-10001602,Furniture,Furnishings,30,30
7912,OFF-ST-10003996,Office Supplies,Storage,30,30
7913,TEC-MA-10003673,Technology,Machines,3130,3400
7914,TEC-AC-10004992,Technology,Accessories,90,100
7915,FUR-CH-10002880,Furniture,Chairs,280,340
7916,OFF-AR-10000380,Office Supplies,Art,30,30
7917,OFF-BI-10002706,Office Supplies,Binders,20,20
7918,OFF-ST-10000943,Office Supplies,Storage,30,40
7919,TEC-AC-10001090,Technology,Accessories,50,60
7920,OFF-BI-10002026,Office Supplies,Binders,150,170
7921,TEC-PH-10000526,Technology,Phones,360,380
7924,OFF-LA-10003923,Office Supplies,Labels,80,100
7926,TEC-PH-10001363,Technology,Phones,470,570
7927,FUR-FU-10000820,Furniture,Furnishings,40,50
7928,FUR-TA-10004767,Furniture,Tables,290,300
7929,OFF-AR-10001955,Office Supplies,Art,50,60
7931,OFF-PA-10003641,Office Supplies,Paper,100,110
7936,OFF-AP-10001058,Office Supplies,Appliances,2040,2520
7937,OFF-ST-10001496,Office Supplies,Storage,510,540
7938,OFF-BI-10004230,Office Supplies,Binders,200,220
7939,FUR-CH-10001146,Furniture,Chairs,80,80
7940,OFF-ST-10001590,Office Supplies,Storage,120,130
7942,OFF-SU-10000946,Office Supplies,Supplies,30,40
7943,OFF-AR-10001615,Office Supplies,Art,30,30
7944,OFF-BI-10001597,Office Supplies,Binders,40,40
7945,OFF-BI-10001116,Office Supplies,Binders,0,0
7947,FUR-CH-10001270,Furniture,Chairs,310,360
7948,FUR-FU-10001095,Furniture,Furnishings,60,60
7949,OFF-ST-10001469,Office Supplies,Storage,120,130
7951,TEC-PH-10002200,Technology,Phones,770,860
7952,OFF-ST-10000636,Office Supplies,Storage,60,70
7954,FUR-CH-10001190,Furniture,Chairs,350,440
7957,FUR-FU-10004666,Furniture,Furnishings,70,70
7958,FUR-TA-10004086,Furniture,Tables,200,210
7960,OFF-ST-10002301,Office Supplies,Storage,70,80
7962,OFF-AP-10002684,Office Supplies,Appliances,360,390
7964,OFF-PA-10003309,Office Supplies,Paper,30,40
7965,OFF-PA-10000380,Office Supplies,Paper,30,30
7966,FUR-BO-10001567,Furniture,Bookcases,80,90
7968,FUR-CH-10004853,Furniture,Chairs,100,120
7969,TEC-PH-10003580,Technology,Phones,470,520
7970,TEC-AC-10004227,Technology,Accessories,30,30
7976,TEC-PH-10002680,Technology,Phones,530,660
7977,TEC-PH-10002538,Technology,Phones,100,110
7981,FUR-FU-10001986,Furniture,Furnishings,230,250
7982,OFF-FA-10002975,Office Supplies,Fasteners,20,20
7985,TEC-PH-10003589,Technology,Phones,70,90
7986,OFF-LA-10002945,Office Supplies,Labels,30,30
7987,OFF-LA-10003537,Office Supplies,Labels,40,40
7990,OFF-BI-10002082,Office Supplies,Binders,40,40
7991,TEC-AC-10000521,Technology,Accessories,20,20
7993,FUR-BO-10002268,Furniture,Bookcases,140,150
7994,OFF-BI-10001758,Office Supplies,Binders,10,10
7995,TEC-AC-10004469,Technology,Accessories,170,200
7996,FUR-TA-10001095,Furniture,Tables,1350,1670
7998,OFF-AP-10000696,Office Supplies,Appliances,50,60
7999,TEC-PH-10003885,Technology,Phones,210,260
8000,TEC-AC-10002926,Technology,Accessories,270,300
8001,OFF-SU-10001225,Office Supplies,Supplies,20,30
8002,TEC-PH-10004434,Technology,Phones,240,270
8003,FUR-FU-10003878,Furniture,Furnishings,50,50
8005,OFF-FA-10001883,Office Supplies,Fasteners,80,90
8006,OFF-ST-10002756,Office Supplies,Storage,490,540
8007,OFF-PA-10000474,Office Supplies,Paper,90,110
