order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,final_customer_price,profit
8227,26-05-2023,Second Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,OFF-PA-10001033,40,40,1,2,39.2,-0.7999999999999972
8228,23-01-2023,Second Class,Home Office,United States,Troy,New York,12180,East,Furniture,Furnishings,FUR-FU-10000723,70,80,2,4,153.6,13.599999999999994
8229,09-10-2022,Second Class,Home Office,United States,Troy,New York,12180,East,Office Supplies,Storage,OFF-ST-10003455,20,30,2,4,57.599999999999994,17.599999999999994
8230,31-08-2022,Second Class,Home Office,United States,Troy,New York,12180,East,Technology,Accessories,TEC-AC-10001109,80,90,3,2,264.6,24.600000000000023
8231,16-03-2022,Second Class,Consumer,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Art,OFF-AR-10004344,40,40,3,3,116.39999999999999,-3.6000000000000085
8232,05-08-2023,Second Class,Consumer,United States,Sandy Springs,Georgia,30328,South,Furniture,Bookcases,FUR-BO-10004695,1160,1270,7,5,8445.5,325.5
8233,31-03-2022,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10000675,160,170,5,3,824.5,24.5
8234,11-07-2022,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10002301,40,40,2,5,76.0,-4.0
8235,01-12-2022,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Supplies,OFF-SU-10001212,0,0,2,2,0.0,0.0
8236,02-07-2022,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Tables,FUR-TA-10001889,870,930,4,5,3534.0,54.0
8237,10-10-2022,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,FUR-CH-10002024,2600,2800,5,2,13720.0,720.0
8238,20-04-2023,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Storage,OFF-ST-10000617,0,0,2,2,0.0,0.0
8239,15-07-2022,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10000380,10,10,1,5,9.5,-0.5
8240,17-11-2023,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,OFF-AR-10003251,0,0,2,3,0.0,0.0
8241,30-04-2023,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10000175,30,40,4,5,152.0,32.0
8242,04-05-2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004716,20,20,2,5,38.0,-2.0
8243,04-10-2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002842,310,360,3,5,1026.0,96.0
8244,14-10-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10003691,760,810,8,2,6350.4,270.39999999999964
8245,28-06-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10002878,80,90,3,3,261.9,21.899999999999977
8246,30-04-2023,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,OFF-ST-10000991,300,340,3,3,989.4,89.39999999999998
8247,14-07-2022,Same Day,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Appliances,OFF-AP-10002439,70,70,5,4,336.0,-14.0
8248,07-05-2023,Same Day,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Art,OFF-AR-10004602,40,40,2,2,78.4,-1.5999999999999943
8249,30-12-2023,Second Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10001795,610,740,2,5,1406.0,186.0
8250,16-04-2022,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10002854,10,10,2,4,19.2,-0.8000000000000007
8251,21-01-2022,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10000023,0,0,2,2,0.0,0.0
8252,17-02-2022,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,OFF-AP-10000828,150,180,5,2,882.0,132.0
8253,09-07-2023,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,OFF-ST-10000777,50,60,2,2,117.6,17.599999999999994
8254,25-10-2022,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Copiers,TEC-CO-10000971,280,300,1,5,285.0,5.0
8255,16-06-2022,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10003134,180,190,4,5,722.0,2.0
8256,27-02-2023,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10002538,190,240,8,4,1843.1999999999998,323.1999999999998
8257,31-08-2022,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10001228,50,50,3,4,144.0,-6.0
8258,22-08-2022,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10000397,160,170,5,5,807.5,7.5
8259,02-05-2022,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10004308,90,100,6,3,582.0,42.0
8260,18-10-2022,Same Day,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Paper,OFF-PA-10000357,300,370,9,3,3230.1,530.0999999999999
8261,09-02-2022,Same Day,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Binders,OFF-BI-10000773,10,10,1,3,9.7,-0.3000000000000007
8262,25-09-2022,Same Day,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Storage,OFF-ST-10001837,160,170,4,2,666.4,26.399999999999977
8263,10-12-2023,Standard Class,Home Office,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Paper,OFF-PA-10002552,20,20,3,3,58.199999999999996,-1.8000000000000043
8264,17-02-2023,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,OFF-BI-10000014,10,10,4,4,38.4,-1.6000000000000014
8265,09-04-2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10004136,110,120,3,2,352.8,22.80000000000001
8266,12-10-2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003429,40,40,7,5,266.0,-14.0
8267,10-10-2023,Standard Class,Consumer,United States,Dover,Delaware,19901,East,Technology,Phones,TEC-PH-10000376,20,20,2,4,38.4,-1.6000000000000014
8268,05-05-2023,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Tables,FUR-TA-10003469,70,70,1,3,67.89999999999999,-2.1000000000000085
8269,05-05-2023,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Supplies,OFF-SU-10004231,30,30,4,3,116.39999999999999,-3.6000000000000085
8270,22-08-2022,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Technology,Phones,TEC-PH-10002584,1880,2000,4,4,7680.0,160.0
8271,19-06-2022,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Art,OFF-AR-10003602,10,10,2,5,19.0,-1.0
8272,27-07-2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10002331,2410,2560,8,3,19865.6,585.5999999999985
8273,28-05-2023,Standard Class,Corporate,United States,El Cajon,California,92020,West,Furniture,Chairs,FUR-CH-10001802,330,390,4,2,1528.8,208.79999999999995
8274,06-10-2023,Second Class,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Art,OFF-AR-10000634,0,0,1,3,0.0,0.0
8275,09-04-2023,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Office Supplies,Storage,OFF-ST-10002615,890,1090,7,3,7401.099999999999,1171.0999999999995
8276,23-07-2022,Standard Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Paper,OFF-PA-10004040,30,40,9,3,349.2,79.19999999999999
8277,07-10-2022,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10003727,0,0,3,4,0.0,0.0
8278,07-09-2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10002026,30,30,2,5,57.0,-3.0
8279,27-07-2022,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Storage,OFF-ST-10001496,360,430,3,3,1251.3,171.29999999999995
8280,03-04-2022,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,OFF-ST-10003716,560,680,3,2,1999.2,319.20000000000005
8281,10-02-2022,First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Envelopes,OFF-EN-10002504,60,70,3,2,205.79999999999998,25.799999999999983
8282,01-05-2023,First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,Chairs,FUR-CH-10001270,170,210,3,3,611.1,101.10000000000002
8283,03-10-2022,Second Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Technology,Machines,TEC-MA-10004241,530,600,2,2,1176.0,116.0
8284,22-11-2022,Second Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Office Supplies,Art,OFF-AR-10001468,50,60,2,3,116.39999999999999,16.39999999999999
8285,30-07-2023,Second Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Technology,Accessories,TEC-AC-10003198,580,640,8,4,4915.2,275.1999999999998
8286,05-07-2023,Second Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,FUR-FU-10003039,50,50,3,5,142.5,-7.5
8287,04-01-2022,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Paper,OFF-PA-10000295,30,30,6,3,174.6,-5.400000000000006
8288,27-03-2022,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Art,OFF-AR-10004344,40,50,5,2,245.0,45.0
8289,02-03-2023,Standard Class,Home Office,United States,Miami,Florida,33180,South,Technology,Accessories,TEC-AC-10002473,140,160,7,5,1064.0,84.0
8290,25-07-2022,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Appliances,OFF-AP-10002403,180,210,6,5,1197.0,117.0
8291,03-10-2022,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Supplies,OFF-SU-10000432,10,10,2,4,19.2,-0.8000000000000007
8292,27-01-2023,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Labels,OFF-LA-10000443,0,0,1,2,0.0,0.0
8293,14-12-2023,Standard Class,Consumer,United States,Troy,Ohio,45373,East,Office Supplies,Binders,OFF-BI-10003166,10,10,3,3,29.099999999999998,-0.9000000000000021
8294,17-03-2022,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10002393,20,20,4,3,77.6,-2.4000000000000057
8295,04-02-2023,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10001809,240,300,2,3,582.0,102.0
8296,02-04-2022,Standard Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Envelopes,OFF-EN-10002600,20,30,9,4,259.2,79.19999999999999
8297,27-10-2022,Standard Class,Corporate,United States,Arlington,Virginia,22204,South,Technology,Accessories,TEC-AC-10000109,100,110,2,3,213.4,13.400000000000006
8298,04-09-2022,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Furniture,Furnishings,FUR-FU-10003829,0,0,2,3,0.0,0.0
8299,18-11-2023,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,OFF-LA-10003223,10,10,3,4,28.799999999999997,-1.2000000000000028
8300,25-05-2022,Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Art,OFF-AR-10001770,10,10,3,3,29.099999999999998,-0.9000000000000021
8301,29-04-2022,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Envelopes,OFF-EN-10003296,150,180,2,2,352.8,52.80000000000001
8302,25-02-2023,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10003870,1450,1650,5,2,8085.0,835.0
8303,20-11-2023,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10000665,320,360,3,4,1036.8,76.79999999999995
8304,17-04-2023,Second Class,Home Office,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10003092,70,70,2,2,137.2,-2.8000000000000114
8305,09-10-2022,Standard Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Tables,FUR-TA-10001086,460,490,4,3,1901.2,61.200000000000045
8306,10-04-2022,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Paper,OFF-PA-10001870,20,30,5,4,144.0,44.0
8307,04-10-2022,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10003305,40,40,7,2,274.4,-5.600000000000023
8308,28-10-2022,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10003007,80,80,2,3,155.2,-4.800000000000011
8309,30-05-2022,Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10001419,30,40,9,2,352.8,82.80000000000001
8310,21-06-2023,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Storage,OFF-ST-10003692,120,140,3,5,399.0,39.0
8311,12-07-2022,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Tables,FUR-TA-10001866,330,380,3,4,1094.3999999999999,104.39999999999986
8312,09-12-2022,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10002157,50,60,4,4,230.39999999999998,30.399999999999977
8313,01-08-2022,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Technology,Phones,TEC-PH-10001459,2560,2940,7,3,19962.6,2042.5999999999985
8314,26-05-2022,Standard Class,Home Office,United States,League City,Texas,77573,Central,Furniture,Chairs,FUR-CH-10002126,460,510,3,3,1484.1,104.09999999999991
8315,19-02-2022,Standard Class,Home Office,United States,League City,Texas,77573,Central,Office Supplies,Fasteners,OFF-FA-10001561,0,0,2,5,0.0,0.0
8316,05-05-2022,Standard Class,Home Office,United States,League City,Texas,77573,Central,Office Supplies,Art,OFF-AR-10003158,20,20,7,4,134.4,-5.599999999999994
8317,22-01-2023,Standard Class,Home Office,United States,League City,Texas,77573,Central,Office Supplies,Paper,OFF-PA-10001804,20,20,3,4,57.599999999999994,-2.4000000000000057
8318,28-04-2023,Standard Class,Consumer,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,OFF-AR-10000422,0,0,1,2,0.0,0.0
8319,10-10-2023,Standard Class,Consumer,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,OFF-AR-10000127,20,20,8,3,155.2,-4.800000000000011
8320,27-04-2022,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10004634,10,10,1,5,9.5,-0.5
8321,15-03-2022,First Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Art,OFF-AR-10003582,40,50,2,2,98.0,18.0
8322,07-02-2022,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10002026,20,20,2,2,39.2,-0.7999999999999972
8323,10-11-2022,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,OFF-AP-10000595,10,10,2,5,19.0,-1.0
8324,29-10-2022,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,OFF-PA-10001509,30,40,5,2,196.0,46.0
8325,21-02-2023,First Class,Home Office,United States,Hialeah,Florida,33012,South,Office Supplies,Storage,OFF-ST-10001321,50,60,5,2,294.0,44.0
8326,08-05-2023,First Class,Home Office,United States,Hialeah,Florida,33012,South,Technology,Phones,TEC-PH-10001750,130,160,3,3,465.59999999999997,75.59999999999997
8327,30-04-2023,Second Class,Corporate,United States,Aurora,Illinois,60505,Central,Office Supplies,Binders,OFF-BI-10001890,0,0,4,3,0.0,0.0
8328,17-09-2022,Second Class,Corporate,United States,Aurora,Illinois,60505,Central,Office Supplies,Binders,OFF-BI-10004224,80,90,7,5,598.5,38.5
8329,27-11-2022,Standard Class,Consumer,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,OFF-PA-10001357,120,140,3,5,399.0,39.0
8330,23-09-2023,Standard Class,Consumer,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,OFF-PA-10004888,10,10,1,3,9.7,-0.3000000000000007
8331,12-11-2023,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10002370,10,10,4,2,39.2,-0.7999999999999972
8332,07-09-2022,First Class,Consumer,United States,Andover,Massachusetts,1810,East,Office Supplies,Storage,OFF-ST-10004634,10,10,1,2,9.8,-0.1999999999999993
8333,27-08-2022,First Class,Consumer,United States,Andover,Massachusetts,1810,East,Furniture,Chairs,FUR-CH-10002647,330,350,5,5,1662.5,12.5
8334,29-10-2022,First Class,Consumer,United States,Andover,Massachusetts,1810,East,Office Supplies,Paper,OFF-PA-10001801,20,20,3,2,58.8,-1.2000000000000028
8335,19-03-2023,First Class,Consumer,United States,Andover,Massachusetts,1810,East,Office Supplies,Binders,OFF-BI-10004632,40,50,4,3,194.0,34.0
8336,15-05-2023,Second Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Binders,OFF-BI-10002082,240,300,9,3,2619.0,459.0
8337,18-12-2023,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Art,OFF-AR-10003986,10,10,2,3,19.4,-0.6000000000000014
8338,03-07-2023,Standard Class,Corporate,United States,Decatur,Alabama,35601,South,Office Supplies,Paper,OFF-PA-10001243,20,20,4,5,76.0,-4.0
8339,05-07-2022,Standard Class,Corporate,United States,Decatur,Alabama,35601,South,Technology,Accessories,TEC-AC-10003198,460,500,5,5,2375.0,75.0
8340,30-10-2022,Standard Class,Corporate,United States,Hesperia,California,92345,West,Furniture,Chairs,FUR-CH-10003774,400,440,6,5,2508.0,108.0
8341,14-04-2023,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Paper,OFF-PA-10002262,30,30,5,4,144.0,-6.0
8342,25-01-2022,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,OFF-AP-10004532,50,60,3,2,176.4,26.400000000000006
8343,02-10-2022,Standard Class,Consumer,United States,Huntsville,Alabama,35810,South,Office Supplies,Storage,OFF-ST-10001325,60,70,7,5,465.5,45.5
8344,04-04-2022,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Labels,OFF-LA-10004544,60,60,5,2,294.0,-6.0
